symbol,name,current_price,change_percent,volume,amount,ma5,ma20,volume_ratio,rsi,is_starting,is_rising,has_increasing_volume,is_multi_ma,score
300782,卓胜微,69.21,-1.26%,3981417,277339453.47,99.73286395946735,96.55034846597152,1.1932731604569284,66.71175610691978,False,True,False,False,1
600000,浦发银行,11.32,-0.61%,55140865,625539976.0,14.782608604175007,13.42930001026071,1.077937800731311,90.4110823180808,False,True,False,True,2
600018,上港集团,5.56,-0.89%,24722722,137958192.0,8.022814777847968,7.627581738069,0.4022285048326209,75.9434640400324,False,True,False,True,2
600029,南方航空,6.92,-2.54%,23186701,161300827.0,7.815895081360719,7.633658641739407,1.2366018514042587,54.81445513096409,False,True,True,True,3
600038,中直股份,34.88,-1.27%,6792600,237845968.0,55.76905916316889,53.8693471195294,1.3893668400072974,53.897050239039885,False,True,True,True,3
600109,国金证券,9.26,-0.96%,21598206,200517852.0,12.718838153313826,12.398705950493712,0.10942805105016216,68.12373560310554,False,True,False,True,2
600118,中国卫星,48.68,-0.61%,92209530,4481643146.0,68.25381482379203,64.33790304571787,1.060910927799799,85.19466377659919,False,True,False,True,2
600150,中国船舶,34.56,2.43%,132446421,4632618700.0,26.42317209996155,25.53445198214046,1.1596604835446633,60.83118010589022,False,True,False,False,1
600276,恒瑞医药,63.13,1.07%,46866579,2974069527.0,66.96780748916638,65.178589838262,1.5480395116645136,60.187248158198365,True,True,True,False,3
600309,万华化学,69.30,-0.96%,31848870,2223629037.0,63.5345901515004,62.7263512663587,0.22534793793599386,53.33063307468178,False,True,False,False,1
600390,五矿资本,5.50,-2.14%,28784036,159527593.0,4.608943857307194,4.461832513972336,0.46240512073420903,66.61833331590705,False,True,False,False,1
600406,国电南瑞,22.48,-1.10%,25340211,572010860.0,31.34702429047376,29.006145500302626,1.8475725150919662,89.8968863419701,True,True,True,True,4
600438,通威股份,22.28,1.78%,102399249,2250630871.0,17.779818281698326,17.64641886798849,1.107564992217592,53.07203628761544,False,True,False,True,2
600570,恒生电子,29.44,-1.64%,22338891,660557729.0,27.06737538689212,26.097942919538262,1.0955539578897302,75.21441012711288,False,True,False,False,1
600606,绿地控股,1.66,-2.35%,68926761,115208984.0,1.8166158597279902,1.7509733399915057,1.1430199369298806,64.73895793434806,False,True,True,False,2
600690,海尔智家,26.77,-1.47%,29029229,778005252.0,47.45090280713602,46.95505063944049,1.3810518236180587,62.215755615179454,True,True,True,False,3
600705,中航产融,3.47,0.00%,0,0.0,3.419724437233353,3.395173574513277,1.7749690721069509,56.24709916346556,True,True,True,False,3
600918,中泰证券,6.67,-1.62%,34571400,231389584.0,5.317062838632652,5.100545252650447,0.19171742358798058,70.27873006324194,False,True,False,False,1
600933,爱柯迪,19.31,-0.72%,8726681,169701487.0,19.42773082848973,18.754253757169025,0.7058083924135123,72.52023273966998,False,True,False,True,2
600939,重庆建工,3.83,-1.54%,25185700,96398295.0,3.9869970205658753,3.819829488637783,1.4990783471727243,72.06232547764988,True,True,True,True,4
601018,宁波港,3.69,-0.27%,61931600,227802799.0,5.32449398026241,5.062190038394713,0.4022285048326209,75.94346404003251,False,True,False,True,2
601099,太平洋,4.11,-1.67%,117325097,485044454.0,5.281690342981937,5.148148872129843,1.7180448063850149,68.44280281322925,False,True,True,False,2
601162,天风证券,4.30,-1.83%,154399816,666826700.0,4.472197691877372,4.37319961493068,0.28715446289408414,54.93591421846802,False,True,False,False,1
601168,西部矿业,25.29,-3.84%,51072113,1297367327.0,28.869280617555823,27.58400572038945,0.1958666962090659,72.29622387378409,False,True,False,False,1
601186,中国铁建,7.69,-0.90%,30964894,238320948.0,7.758519968160546,7.451035201302048,1.2633723180988565,80.97316446349242,True,True,True,True,4
601288,农业银行,8.03,2.42%,306533191,2445647865.0,8.790489293061194,8.455451988205246,1.5563013472783327,66.58660975821287,True,True,True,True,4
601390,中国中铁,5.40,-1.46%,91937820,497757977.0,4.525144878083427,4.380708286445566,0.46240512073420903,66.61833331590697,False,True,False,False,1
601615,明阳智能,13.41,-2.05%,21144197,286077386.0,19.823769839231225,19.35112843561921,0.3839643472716084,58.598817240548534,False,True,False,False,1
601658,邮储银行,5.54,-0.54%,122290771,678247352.0,6.904640277667136,6.819749732406595,0.9276414801528519,55.03153757719845,False,True,False,False,1
601916,浙商银行,3.07,-0.32%,130266114,400468516.0,2.455585157379963,2.391909373214447,1.2901640789094422,68.30063743727298,True,True,True,True,4
601933,永辉超市,4.75,9.95%,910236139,4123787786.0,4.778960198618655,4.613293907123401,0.7058083924135123,72.52023273966995,False,True,False,True,2
601939,建设银行,9.32,0.11%,81702485,761027915.0,9.702039747173357,9.295250870523276,1.4990783471727243,72.06232547764989,True,True,True,True,4
603288,海天味业,36.41,-0.27%,6170799,225160156.0,39.85824597264733,38.339104220492274,1.5563013472783327,66.5866097582129,True,True,True,True,4
603658,安图生物,35.69,-0.81%,1772930,63486106.0,44.481337817678714,43.934452698482204,0.9276414801528519,55.03153757719843,False,True,False,False,1
603986,兆易创新,211.38,-1.17%,20096861,4261442884.0,214.45220118009934,213.44866354066886,0.869884339164005,57.68804155066479,False,True,False,True,2
688200,华峰测控,177.46,-0.85%,1456309,259559798.0,257.0359310363308,245.27567513075218,1.8355841716570864,71.88430096962928,False,True,True,True,3
688298,东方生物,24.52,-1.53%,1680289,41437209.0,24.404883095522365,24.23864538155586,1.646922206599,53.903361980750844,False,True,True,True,3
688363,华熙生物,45.14,-1.66%,2294911,104598952.0,73.00771311087614,69.42835863542852,0.336000226144426,69.55014490894504,False,True,False,False,1
